,LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
884,885,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176887124 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
885,886,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2506928~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
886,887,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176917126 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
887,888,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2799926~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Can you please provide the template of this log message?
888,889,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176947127 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
889,890,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2491683~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
890,891,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176967128 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
891,892,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2654428~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
892,893,2016-09-28,04:30:52,Info,CBS,Session: 30546174_177007131 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
893,894,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3004361~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
894,895,2016-09-28,04:30:52,Info,CBS,Session: 30546174_177047133 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
895,896,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3108371~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
896,897,2016-09-28,04:30:52,Info,CBS,Session: 30546174_177107136 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
897,898,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2892074~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
898,899,2016-09-28,04:30:52,Info,CBS,Session: 30546174_177417154 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
899,900,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2973351~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
900,901,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179617280 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
901,902,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2729094~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
902,903,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179737287 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
903,904,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2511455~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
904,905,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179777289 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
905,906,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2564958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
906,907,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179827292 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
907,908,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3045685~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
908,909,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179897296 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
909,910,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2836943~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
910,911,2016-09-28,04:30:52,Info,CBS,Session: 30546174_180077306 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
911,912,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2698365~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
912,913,2016-09-28,04:30:52,Info,CBS,Session: 30546174_180217314 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
913,914,2016-09-28,04:30:52,Info,CBS,Session: 30546174_180377324 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
914,915,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3031432~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
915,916,2016-09-28,04:30:52,Info,CBS,Session: 30546174_181797405 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
916,917,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3004375~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
917,918,2016-09-28,04:30:53,Info,CBS,Session: 30546174_184807577 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
918,919,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2928120~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 0, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
919,920,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185287604 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
920,921,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3087039~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
921,922,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185317606 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
922,923,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2736422~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
923,924,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185407611 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
924,925,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3156019~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
925,926,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185487616 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
926,927,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
927,928,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186107651 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
928,929,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862152~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
929,930,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186137653 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
930,931,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2852386~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
931,932,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186257660 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
932,933,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2647753~31bf3856ad364e35~amd64~~6.1.4.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
933,934,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186297662 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
934,935,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3177467~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
935,936,2016-09-28,04:32:17,Info,CBS,Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],E19,Please provide the output of the abstracted log message.
936,937,2016-09-28,04:40:53,Info,CBS,Reboot mark refs incremented to: 1,E30,Please provide the output of the template delimited by backticks for the given log message.
937,938,2016-09-28,04:40:53,Info,CBS,Scavenge: Starts,E34,Can you please provide the extracted template?
938,939,2016-09-28,04:40:53,Info,CSI,"00000009@2016/9/27:20:40:53.744 CSI Transaction @0x47e9e0 initialized for deployment engine {d16d444c-56d8-11d5-882d-0080c847b195} with flags 00000002 and client id [10]""TI6.0_0:0/""",E10,Please provide the output of the template delimited by backticks.
939,940,2016-09-28,04:40:53,Info,CBS,Scavenge: Begin CSI Store,E32,"What is the output?

Note: The output will be a string, so please make sure to use the correct syntax when printing it."
940,941,2016-09-28,04:40:54,Info,CSI,0000000a Performing 1 operations; 1 are not lock/unlock and follow:,E7,{}
941,942,2016-09-28,04:40:54,Info,CSI,"0000000b Store coherency cookie matches last scavenge cookie, skipping scavenge.",E8,Please provide the output of the abstracted variables.
942,943,2016-09-28,04:40:54,Info,CSI,0000000c ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=FALSE applyflags=7,E6,Please provide the output of the abstracted log message.
943,944,2016-09-28,04:40:54,Info,CSI,"0000000d Creating NT transaction (seq 2), objectname [6]""(null)""",E2,Please provide the output of the abstracted variables.
944,945,2016-09-28,04:40:54,Info,CSI,"0000000e Created NT transaction (seq 2) result 0x00000000, handle @0xb8",E1,Please provide the output of the abstracted log message.
945,946,2016-09-28,04:40:54,Info,CSI,0000000f@2016/9/27:20:40:54.786 CSI perf trace:,E3,Please provide the output of the abstracted log message.
946,947,2016-09-28,04:40:54,Info,CBS,"Scavenge: Completed, disposition: 0X1",E33,Please provide the output of the abstracted variables.
947,948,2016-09-28,04:40:54,Info,CSI,00000010@2016/9/27:20:40:54.787 CSI Transaction @0x47e9e0 destroyed,E9,Please provide the output of the template delimited by backticks.
948,949,2016-09-28,04:40:55,Info,CBS,Reboot mark refs: 0,E31,Please provide the output of the template delimited by backticks for the given log message.
949,950,2016-09-28,04:40:55,Info,CBS,Idle processing thread terminated normally,E22,Please provide the output of the template delimited by backticks.
950,951,2016-09-28,04:40:55,Info,CBS,Ending the TrustedInstaller main loop.,E15,Please provide the output of the abstracted variables.
951,952,2016-09-28,04:40:55,Info,CBS,Starting TrustedInstaller finalization.,E45,Please provide the output of the abstracted variables.
952,953,2016-09-28,04:40:55,Info,CBS,Ending TrustedInstaller finalization.,E16,Please provide the output of the abstracted variables.
953,954,2016-09-29,00:00:44,Info,CBS,Starting TrustedInstaller initialization.,E46,"What is the output?

Note: The output will be a string, so please make sure to enclose it in quotes when you submit your answer."
954,955,2016-09-29,00:00:44,Info,CBS,Loaded Servicing Stack v6.1.7601.23505 with Core: C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\cbscore.dll,E23,Please provide the output of the template delimited by backticks.
955,956,2016-09-29,00:00:46,Info,CSI,00000001@2016/9/28:16:00:46.160 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fee5c39b6d @0x7fee5c0358f @0xffeee97c @0xffeed799 @0xffeedb2f),E13,Please provide the output of the template delimited by backticks.
956,957,2016-09-29,00:00:46,Info,CSI,00000002@2016/9/28:16:00:46.200 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fee5c86ade @0x7fee5c52984 @0x7fee5c03665 @0xffeee97c @0xffeed799),E13,Please provide the output of the template delimited by backticks.
957,958,2016-09-29,00:00:46,Info,CSI,00000003@2016/9/28:16:00:46.213 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fef9d98728 @0x7fef9d98856 @0xffeee474 @0xffeed7de @0xffeedb2f),E13,Please provide the output of the template delimited by backticks.
958,959,2016-09-29,00:00:46,Info,CBS,Ending TrustedInstaller initialization.,E17,Please provide the output of the abstracted variables.
959,960,2016-09-29,00:00:46,Info,CBS,Starting the TrustedInstaller main loop.,E44,"What is the output?

Note: The output will be a string, so please make sure to use the correct syntax when printing it."
960,961,2016-09-29,00:00:46,Info,CBS,TrustedInstaller service starts successfully.,E48,Please provide the output of the abstracted variables.
961,962,2016-09-29,00:00:46,Info,CBS,SQM: Initializing online with Windows opt-in: False,E40,Please provide the output of the abstracted variables.
962,963,2016-09-29,00:00:46,Info,CBS,SQM: Cleaning up report files older than 10 days.,E37,Please provide the output of the abstracted variables.
963,964,2016-09-29,00:00:46,Info,CBS,SQM: Requesting upload of all unsent reports.,E42,Please provide the output for this log message.
964,965,2016-09-29,00:00:46,Info,CBS,"SQM: Failed to start upload with file pattern: C:\Windows\servicing\sqm\*_std.sqm, flags: 0x2 [HRESULT = 0x80004005 - E_FAIL]",E39,Please provide the output of the abstracted log message.
965,966,2016-09-29,00:00:46,Info,CBS,SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL],E38,Please provide the output of the abstracted template.
966,967,2016-09-29,00:00:46,Info,CBS,"SQM: Queued 0 file(s) for upload with pattern: C:\Windows\servicing\sqm\*_all.sqm, flags: 0x6",E41,"SQM: Queued {files} for upload with pattern: {pattern}, flags: {flags}."
967,968,2016-09-29,00:00:46,Info,CBS,SQM: Warning: Failed to upload all unsent reports. [HRESULT = 0x80004005 - E_FAIL],E43,SQM: Warning: Failed to upload all unsent reports. [HRESULT = {result} - E_FAIL]
968,969,2016-09-29,00:00:46,Info,CBS,"No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.",E25,Please provide the output of the abstracted variables.
969,970,2016-09-29,00:00:46,Info,CBS,NonStart: Checking to ensure startup processing was not required.,E26,Please provide the output of the abstracted variables.
970,971,2016-09-29,00:00:46,Info,CSI,"00000004 IAdvancedInstallerAwareStore_ResolvePendingTransactions (call 1) (flags = 00000004, progress = NULL, phase = 0, pdwDisposition = @0x116fa70",E5,Please help me to extract the template from this log message.
971,972,2016-09-29,00:00:46,Info,CSI,"00000005 Creating NT transaction (seq 1), objectname [6]""(null)""",E2,Please provide the output of the abstracted variables.
972,973,2016-09-29,00:00:46,Info,CSI,"00000006 Created NT transaction (seq 1) result 0x00000000, handle @0x218",E1,Please provide the output of the abstracted log message.
973,974,2016-09-29,00:00:46,Info,CSI,00000007@2016/9/28:16:00:46.260 CSI perf trace:,E3,Please provide the output of the abstracted log message.
974,975,2016-09-29,00:00:46,Info,CBS,"NonStart: Success, startup processing not required as expected.",E27,Please provide the output of the abstracted variables.
975,976,2016-09-29,00:00:46,Info,CBS,Startup processing thread terminated normally,E47,Please provide the output of the template delimited by backticks for the given log message.
976,977,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SOFTWARE, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SOFTWARE'.",E24,Can you please provide the template of this log message?
977,978,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SYSTEM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SYSTEM'.",E24,Please provide the output of the template delimited by backticks.
978,979,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SECURITY, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SECURITY'.",E24,Can you please provide the template of this log message?
979,980,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SAM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SAM'.",E24,Can you please provide the template of this log message?
980,981,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: COMPONENTS, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\COMPONENTS'.",E24,Can you please provide the template of this log message?
981,982,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: DEFAULT, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\DEFAULT'.",E24,Can you please provide the template of this log message?
982,983,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: ntuser.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Users\default\ntuser.dat'.",E24,Please provide the output of the template delimited by backticks.
983,984,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: schema.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\system32\smi\store\Machine\schema.dat'.",E24,Please provide the output of the template delimited by backticks.
984,985,2016-09-29,00:00:46,Info,CBS,Offline image is: read-only,E28,Please provide the output of the abstracted variables.
985,986,2016-09-29,00:00:46,Info,CBS,"Disabling manifest caching, because the image is not writeable.",E14,Please provide the output of the abstracted variables.
986,987,2016-09-29,00:00:46,Info,CSI,00000008@2016/9/28:16:00:46.635 PopulateComponentFamiliesKey - Begin,E11,Please provide the output of the log message template.
987,988,2016-09-29,00:01:03,Info,CSI,00000009@2016/9/28:16:01:03.072 PopulateComponentFamiliesKey - End,E12,Please provide the output of the log message template abstraction.
988,989,2016-09-29,00:01:03,Info,CSI,0000000a CSI Store 17159600 (0x000000000105d5b0) initialized,E4,Please provide the output of the template delimited by backticks.
989,990,2016-09-29,00:01:03,Info,CBS,Session: 11152_142416105 initialized by client SPP.,E35,Please provide the output of the abstracted variables.
990,991,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
991,992,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
992,993,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
993,994,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
994,995,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
995,996,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
996,997,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
997,998,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
998,999,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
999,1000,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
1000,1001,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
1001,1002,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
1002,1003,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
1003,1004,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
1004,1005,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
1005,1006,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
1006,1007,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
1007,1008,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
1008,1009,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
1009,1010,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
1010,1011,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
1011,1012,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
1012,1013,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
1013,1014,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
1014,1015,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
1015,1016,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
1016,1017,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
1017,1018,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
1018,1019,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
1019,1020,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
1020,1021,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
1021,1022,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
1022,1023,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
1023,1024,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
1024,1025,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
1025,1026,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
1026,1027,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
1027,1028,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
1028,1029,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
1029,1030,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
1030,1031,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
1031,1032,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
1032,1033,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
